user_id,genres
35746,"['fiction', 'mystery', 'romance', 'thriller', 'contemporary']"
35747,"['fiction', 'contemporary', 'mystery', 'young-adult', 'romance']"
35748,"['fiction', 'romance', 'classics', 'contemporary', 'chick-lit']"
35749,"['fiction', 'fantasy', 'science-fiction', 'nonfiction', 'classics']"
35750,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
35751,"['fiction', 'historical-fiction', 'classics', 'history', 'nonfiction']"
35752,"['romance', 'young-adult', 'fiction', 'fantasy', 'paranormal']"
35753,"['fiction', 'contemporary', 'nonfiction', 'historical-fiction', 'mystery']"
35754,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
35755,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'philosophy']"
35756,"['fiction', 'young-adult', 'fantasy', 'romance', 'contemporary']"
35757,"['fiction', 'young-adult', 'romance', 'fantasy', 'paranormal']"
35758,"['romance', 'young-adult', 'fiction', 'fantasy', 'paranormal']"
35759,"['fiction', 'fantasy', 'science-fiction', 'mystery', 'horror']"
35760,"['fiction', 'classics', 'romance', 'contemporary', 'historical-fiction']"
35761,"['classics', 'fiction', 'young-adult', 'nonfiction', 'fantasy']"
35762,"['fiction', 'mystery', 'thriller', 'classics', 'crime']"
35763,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
35764,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
35765,"['fiction', 'classics', 'fantasy', 'young-adult', 'mystery']"
35766,"['fiction', 'fantasy', 'classics', 'horror', 'mystery']"
35767,"['fiction', 'classics', 'historical-fiction', 'romance', 'fantasy']"
35768,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'mystery']"
35769,"['young-adult', 'romance', 'fantasy', 'fiction', 'paranormal']"
35770,"['fiction', 'contemporary', 'fantasy', 'science-fiction']"
35771,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
35772,['fiction']
35773,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
35774,"['fiction', 'thriller', 'mystery', 'suspense', 'fantasy']"
35775,"['fiction', 'fantasy', 'classics', 'young-adult', 'historical-fiction']"
35776,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
35777,"['fiction', 'classics', 'mystery', 'thriller', 'nonfiction']"
35778,"['fiction', 'fantasy', 'science-fiction', 'classics', 'romance']"
35779,"['fiction', 'fantasy', 'horror', 'classics', 'mystery']"
35780,"['fiction', 'classics', 'fantasy', 'young-adult', 'mystery']"
35781,"['fiction', 'contemporary', 'classics', 'young-adult', 'romance']"
35782,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
35783,"['fiction', 'romance', 'young-adult', 'classics', 'fantasy']"
35784,"['fiction', 'classics', 'nonfiction', 'historical-fiction', 'self-help']"
35785,"['fiction', 'classics', 'nonfiction', 'fantasy', 'philosophy']"
35786,"['fiction', 'classics', 'comics', 'graphic-novels', 'mystery']"
35787,"['fiction', 'classics', 'historical-fiction', 'philosophy', 'fantasy']"
35788,"['fiction', 'contemporary', 'classics', 'mystery', 'crime']"
35789,"['fiction', 'romance', 'fantasy', 'paranormal', 'young-adult']"
35790,"['fiction', 'fantasy', 'classics', 'young-adult', 'historical-fiction']"
35791,"['romance', 'fiction', 'contemporary', 'young-adult', 'chick-lit']"
35792,"['fiction', 'romance', 'young-adult']"
35793,"['fiction', 'classics', 'historical-fiction', 'philosophy', 'contemporary']"
35794,"['fiction', 'classics', 'fantasy', 'young-adult', 'mystery']"
35795,"['fiction', 'fantasy', 'young-adult', 'romance', 'paranormal']"
35797,"['nonfiction', 'business', 'self-help', 'psychology', 'philosophy']"
35798,"['fiction', 'fantasy', 'classics', 'nonfiction', 'young-adult']"
35799,"['fiction', 'nonfiction', 'memoir', 'biography', 'contemporary']"
35800,"['fiction', 'romance', 'contemporary', 'fantasy', 'paranormal']"
35801,"['fiction', 'mystery', 'crime', 'thriller', 'suspense']"
35802,"['fiction', 'fantasy', 'classics', 'mystery', 'science-fiction']"
35803,"['fiction', 'classics', 'fantasy', 'philosophy', 'spirituality']"
35804,"['fiction', 'classics', 'fantasy', 'science-fiction', 'horror']"
35805,"['romance', 'fiction', 'contemporary', 'chick-lit', 'young-adult']"
35806,"['fiction', 'classics', 'young-adult', 'romance', 'fantasy']"
35807,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
35808,"['fiction', 'fantasy', 'historical-fiction', 'young-adult', 'contemporary']"
35809,"['fiction', 'fantasy', 'classics']"
35810,"['young-adult', 'fiction', 'fantasy', 'romance', 'paranormal']"
35811,"['fiction', 'fantasy', 'thriller', 'classics', 'mystery']"
35812,"['fiction', 'young-adult', 'fantasy', 'romance', 'classics']"
35813,"['fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']"
35814,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
35815,"['fiction', 'fantasy', 'classics', 'science-fiction', 'mystery']"
35816,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
35817,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
35818,"['fiction', 'mystery', 'romance', 'contemporary', 'historical-fiction']"
35819,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'philosophy']"
35820,"['fiction', 'contemporary', 'romance', 'chick-lit', 'historical-fiction']"
35821,"['fiction', 'classics', 'historical-fiction', 'fantasy']"
35822,"['fiction', 'fantasy', 'historical-fiction', 'classics', 'young-adult']"
35823,"['fiction', 'young-adult', 'fantasy', 'romance', 'classics']"
35824,"['fiction', 'historical-fiction', 'contemporary', 'classics', 'romance']"
35825,"['fiction', 'mystery', 'thriller', 'fantasy', 'suspense']"
35826,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'romance']"
35827,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
35828,"['fiction', 'crime', 'mystery', 'thriller', 'suspense']"
35829,"['fiction', 'fantasy', 'young-adult', 'mystery', 'romance']"
35830,"['classics', 'fiction', 'historical-fiction', 'fantasy', 'nonfiction']"
35831,"['fiction', 'fantasy', 'paranormal', 'romance', 'horror']"
35832,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
35833,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'mystery']"
35834,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'nonfiction']"
35835,"['fiction', 'mystery', 'crime', 'thriller', 'suspense']"
35836,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
35837,"['fiction', 'classics', 'fantasy', 'young-adult', 'mystery']"
35838,"['fiction', 'romance', 'young-adult', 'classics', 'fantasy']"
35839,"['fiction', 'mystery', 'suspense', 'thriller', 'crime']"
35840,"['fiction', 'classics', 'nonfiction', 'historical-fiction', 'fantasy']"
35841,"['fiction', 'fantasy', 'classics', 'horror', 'thriller']"
35842,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
35843,"['fiction', 'fantasy', 'science-fiction', 'classics', 'thriller']"
35844,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
35845,"['fiction', 'young-adult', 'historical-fiction', 'fantasy', 'classics']"
35846,"['fiction', 'fantasy', 'science-fiction', 'classics', 'horror']"
35847,"['fiction', 'classics', 'fantasy', 'science-fiction', 'philosophy']"
35848,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
35849,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'romance']"
35850,"['fiction', 'contemporary', 'classics', 'fantasy', 'romance']"
35851,"['fiction', 'contemporary', 'historical-fiction', 'romance', 'young-adult']"
35852,"['fiction', 'fantasy', 'science-fiction', 'classics', 'young-adult']"
35853,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
35854,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
35855,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'romance']"
35856,"['fiction', 'classics', 'fantasy', 'young-adult', 'nonfiction']"
35857,"['fiction', 'classics', 'fantasy', 'mystery', 'contemporary']"
35858,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
35859,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
35860,"['fiction', 'mystery', 'thriller', 'classics', 'crime']"
35861,"['fiction', 'romance', 'fantasy', 'paranormal', 'young-adult']"
35862,"['fiction', 'young-adult', 'contemporary', 'fantasy', 'nonfiction']"
35863,"['fiction', 'fantasy', 'paranormal', 'romance', 'young-adult']"
35864,"['fiction', 'fantasy', 'young-adult', 'romance', 'classics']"
35866,"['fiction', 'classics', 'historical-fiction', 'mystery', 'thriller']"
35867,"['fiction', 'classics', 'mystery', 'thriller', 'historical-fiction']"
35868,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'memoir']"
35869,"['fiction', 'fantasy', 'classics', 'horror', 'thriller']"
35870,"['fiction', 'fantasy', 'young-adult', 'classics', 'historical-fiction']"
35871,"['young-adult', 'fiction', 'romance', 'fantasy', 'paranormal']"
35872,"['romance', 'contemporary', 'chick-lit', 'young-adult', 'fiction']"
35873,"['fiction', 'fantasy', 'young-adult', 'science-fiction', 'classics']"
35874,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'romance']"
35875,"['fiction', 'fantasy', 'science-fiction', 'paranormal', 'mystery']"
35876,"['classics', 'fiction', 'nonfiction', 'philosophy', 'contemporary']"
35877,"['fiction', 'classics', 'romance', 'fantasy', 'young-adult']"
35878,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
35879,"['fiction', 'contemporary', 'classics', 'historical-fiction', 'mystery']"
35880,"['fiction', 'classics', 'fantasy', 'philosophy', 'historical-fiction']"
35881,"['fiction', 'mystery', 'contemporary', 'crime', 'thriller']"
35882,"['fiction', 'fantasy', 'horror', 'classics', 'science-fiction']"
35883,"['fiction', 'historical-fiction', 'thriller', 'mystery', 'crime']"
35884,"['fiction', 'classics', 'fantasy', 'nonfiction', 'historical-fiction']"
35885,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
35886,"['fiction', 'classics', 'young-adult', 'historical-fiction', 'mystery']"
35887,"['fiction', 'young-adult', 'romance', 'fantasy', 'paranormal']"
35888,"['fiction', 'fantasy', 'young-adult', 'paranormal', 'science-fiction']"
35889,"['fiction', 'fantasy', 'romance', 'historical-fiction', 'contemporary']"
35890,"['fiction', 'classics', 'young-adult', 'fantasy', 'historical-fiction']"
35891,"['fiction', 'young-adult', 'classics', 'contemporary', 'fantasy']"
35892,"['fiction', 'romance', 'young-adult', 'contemporary', 'fantasy']"
35893,"['nonfiction', 'self-help', 'fiction', 'spirituality', 'philosophy']"
35894,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'romance']"
35895,"['fiction', 'young-adult', 'contemporary', 'fantasy', 'classics']"
35896,"['fiction', 'contemporary', 'young-adult', 'romance', 'classics']"
35897,"['classics', 'fiction', 'historical-fiction', 'nonfiction', 'history']"
35898,"['fiction', 'romance', 'young-adult', 'contemporary', 'chick-lit']"
35899,"['fiction', 'fantasy', 'science-fiction', 'classics', 'historical-fiction']"
35900,"['nonfiction', 'fiction', 'philosophy', 'history', 'self-help']"
35901,"['young-adult', 'romance', 'fiction', 'fantasy', 'paranormal']"
35902,"['fiction', 'contemporary', 'classics', 'young-adult', 'fantasy']"
35903,"['nonfiction', 'fiction', 'self-help', 'philosophy', 'psychology']"
35904,"['nonfiction', 'philosophy', 'psychology', 'classics', 'science']"
35905,"['romance', 'fantasy', 'fiction', 'young-adult', 'paranormal']"
35906,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
35907,"['fiction', 'mystery', 'thriller', 'suspense', 'classics']"
35908,"['fiction', 'contemporary', 'mystery', 'suspense', 'thriller']"
35909,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
35910,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
35911,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
35912,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
35913,"['fiction', 'fantasy', 'classics', 'historical-fiction', 'mystery']"
35914,"['fiction', 'contemporary', 'classics', 'historical-fiction', 'young-adult']"
35915,"['fiction', 'classics', 'fantasy', 'nonfiction', 'historical-fiction']"
35916,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
35917,"['fiction', 'fantasy', 'comics', 'graphic-novels', 'science-fiction']"
35918,"['fiction', 'classics', 'contemporary', 'fantasy', 'mystery']"
35919,"['fiction', 'contemporary', 'mystery', 'crime', 'classics']"
35920,"['fantasy', 'fiction', 'romance', 'paranormal', 'young-adult']"
35921,"['fiction', 'thriller', 'mystery', 'contemporary', 'suspense']"
35922,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
35923,"['fiction', 'classics', 'fantasy', 'young-adult']"
35924,"['fiction', 'fantasy', 'young-adult', 'classics', 'horror']"
35925,"['fiction', 'nonfiction', 'contemporary', 'biography', 'memoir']"
35926,"['young-adult', 'fiction', 'fantasy', 'romance', 'paranormal']"
35927,"['fiction', 'fantasy', 'science-fiction', 'thriller', 'horror']"
35928,"['fiction', 'young-adult', 'fantasy', 'romance', 'science-fiction']"
35929,"['nonfiction', 'philosophy', 'psychology', 'science', 'classics']"
35930,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
35931,"['fiction', 'fantasy', 'classics', 'science-fiction', 'contemporary']"
35932,"['fiction', 'romance', 'contemporary', 'young-adult', 'chick-lit']"
35933,"['fiction', 'fantasy', 'young-adult', 'romance', 'paranormal']"
35934,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
35935,"['fiction', 'young-adult', 'fantasy', 'romance', 'science-fiction']"
35936,"['fiction', 'classics', 'fantasy', 'nonfiction', 'thriller']"
35937,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'science-fiction']"
35938,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'science-fiction']"
35939,"['fiction', 'classics', 'nonfiction', 'biography', 'memoir']"
35940,"['fiction', 'romance', 'young-adult', 'fantasy', 'contemporary']"
35941,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
35942,"['fiction', 'romance', 'contemporary', 'young-adult', 'chick-lit']"
35943,"['fiction', 'fantasy', 'contemporary', 'history', 'nonfiction']"
35944,"['fiction', 'mystery', 'fantasy', 'young-adult', 'thriller']"
35945,"['fiction', 'fantasy', 'paranormal', 'science-fiction', 'mystery']"
35946,"['classics', 'fiction', 'philosophy', 'fantasy', 'historical-fiction']"
35947,"['nonfiction', 'psychology', 'self-help', 'fiction', 'philosophy']"
35948,"['fiction', 'fantasy', 'classics', 'young-adult', 'romance']"
35949,"['fiction', 'fantasy', 'young-adult', 'romance', 'classics']"
35950,"['fiction', 'fantasy', 'classics', 'historical-fiction', 'young-adult']"
35951,"['fiction', 'historical-fiction', 'philosophy']"
35952,"['nonfiction', 'self-help', 'psychology', 'business', 'philosophy']"
35953,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'romance']"
35954,"['fiction', 'fantasy', 'young-adult', 'romance', 'science-fiction']"
35955,"['fiction', 'fantasy', 'classics', 'mystery', 'crime']"
35956,"['fiction', 'fantasy', 'science-fiction', 'classics', 'horror']"
35957,"['fiction', 'fantasy', 'classics', 'science-fiction', 'paranormal']"
35958,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'romance']"
35959,"['fiction', 'young-adult', 'fantasy', 'romance', 'contemporary']"
35960,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
35961,"['fiction', 'classics', 'fantasy', 'young-adult', 'poetry']"
35962,"['fiction', 'nonfiction', 'classics', 'biography', 'historical-fiction']"
35963,"['fiction', 'contemporary', 'romance', 'young-adult', 'chick-lit']"
35964,"['fiction', 'fantasy', 'horror', 'thriller', 'mystery']"
35965,"['fiction', 'nonfiction', 'classics', 'biography', 'history']"
35966,"['fiction', 'classics', 'fantasy', 'young-adult', 'contemporary']"
35967,"['fiction', 'young-adult', 'classics', 'historical-fiction', 'romance']"
35968,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
35969,"['fiction', 'young-adult', 'romance', 'fantasy', 'paranormal']"
35970,"['fiction', 'contemporary', 'romance', 'chick-lit', 'mystery']"
35971,"['fiction', 'fantasy', 'classics', 'science-fiction', 'nonfiction']"
35972,"['fiction', 'classics', 'young-adult', 'fantasy', 'contemporary']"
35973,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
35974,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'romance']"
35975,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
35976,"['fiction', 'fantasy', 'science-fiction', 'classics']"
35977,"['classics', 'fiction', 'historical-fiction']"
35978,"['fiction', 'fantasy', 'classics', 'historical-fiction', 'nonfiction']"
35979,"['fiction', 'fantasy', 'young-adult', 'romance', 'science-fiction']"
35980,"['fiction', 'historical-fiction']"
35981,"['fiction', 'classics', 'fantasy', 'young-adult', 'poetry']"
35982,"['fiction', 'classics', 'fantasy', 'young-adult', 'science-fiction']"
35983,"['fiction', 'fantasy', 'classics', 'science-fiction', 'young-adult']"
35984,"['romance', 'fiction', 'contemporary', 'chick-lit', 'fantasy']"
35985,"['fiction', 'fantasy', 'young-adult', 'mystery', 'science-fiction']"
35986,"['fiction', 'fantasy', 'classics', 'nonfiction', 'romance']"
35987,"['fiction', 'young-adult', 'fantasy', 'romance', 'science-fiction']"
35988,"['fiction', 'mystery', 'fantasy', 'young-adult', 'thriller']"
35989,"['fiction', 'classics', 'fantasy', 'historical-fiction', 'young-adult']"
35990,"['fiction', 'classics', 'thriller', 'mystery', 'crime']"
35991,"['fiction', 'fantasy', 'science-fiction', 'young-adult', 'horror']"
35992,"['fiction', 'fantasy', 'classics', 'young-adult']"
35993,"['fiction', 'classics', 'fantasy', 'romance', 'mystery']"
35994,"['fiction', 'historical-fiction', 'classics']"
35995,"['fiction', 'classics', 'fantasy', 'mystery', 'historical-fiction']"
35996,"['fiction', 'fantasy', 'comics', 'graphic-novels', 'nonfiction']"
35997,"['fiction', 'fantasy', 'science-fiction', 'paranormal', 'mystery']"
35998,"['fiction', 'fantasy', 'classics', 'romance', 'historical-fiction']"
35999,"['fiction', 'fantasy', 'historical-fiction', 'classics', 'mystery']"
36000,"['fiction', 'historical-fiction']"
36001,"['fiction', 'historical-fiction', 'romance', 'contemporary', 'classics']"
36002,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
36003,"['fiction', 'young-adult', 'romance', 'fantasy', 'classics']"
36004,"['fiction', 'fantasy', 'science-fiction', 'romance', 'young-adult']"
36005,"['fiction', 'contemporary', 'mystery', 'thriller', 'suspense']"
36006,"['fiction', 'fantasy', 'young-adult', 'classics', 'science-fiction']"
36007,"['fiction', 'horror', 'fantasy', 'thriller', 'mystery']"
36008,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'mystery']"
36009,"['fiction', 'thriller', 'mystery', 'suspense', 'horror']"
36010,"['nonfiction', 'science', 'philosophy', 'fiction', 'psychology']"
36011,"['classics', 'fiction', 'philosophy', 'fantasy', 'nonfiction']"
36012,"['fiction', 'fantasy', 'horror', 'thriller', 'mystery']"
36013,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'science-fiction']"
36014,"['fiction', 'young-adult', 'romance', 'contemporary', 'fantasy']"
36015,"['fiction', 'fantasy', 'young-adult']"
36016,"['fiction', 'classics', 'fantasy', 'science-fiction', 'horror']"
36017,"['romance', 'young-adult', 'fiction', 'fantasy', 'paranormal']"
36018,"['classics', 'fiction', 'nonfiction', 'mystery', 'business']"
36019,"['fiction', 'contemporary', 'fantasy', 'mystery', 'thriller']"
36020,"['fiction', 'fantasy', 'science-fiction', 'horror', 'classics']"
36021,"['fiction', 'classics', 'historical-fiction', 'fantasy', 'young-adult']"
36022,"['fiction', 'fantasy', 'young-adult', 'mystery', 'romance']"
36023,"['fiction', 'contemporary', 'young-adult', 'fantasy', 'romance']"
36024,"['fiction', 'classics', 'romance', 'contemporary', 'historical-fiction']"
36025,"['fiction', 'fantasy', 'classics', 'young-adult', 'science-fiction']"
36026,"['fiction', 'young-adult', 'romance', 'contemporary', 'fantasy']"
36027,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'nonfiction']"
36028,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'mystery']"
36029,"['fiction', 'classics', 'historical-fiction', 'mystery', 'fantasy']"
36030,"['fiction', 'contemporary', 'young-adult', 'romance', 'chick-lit']"
36031,"['fiction', 'contemporary', 'historical-fiction', 'romance', 'young-adult']"
36032,"['fiction', 'fantasy', 'horror', 'paranormal', 'thriller']"
36033,"['fiction', 'classics', 'fantasy', 'young-adult', 'science-fiction']"
36034,"['fiction', 'fantasy', 'classics', 'science-fiction', 'comics']"
36035,"['fiction', 'young-adult', 'romance']"
36036,"['fiction', 'classics', 'fantasy', 'mystery', 'historical-fiction']"
36037,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
36038,"['fiction', 'young-adult', 'romance', 'fantasy', 'paranormal']"
36039,"['fiction', 'classics', 'fantasy', 'mystery', 'crime']"
36040,"['romance', 'contemporary', 'fiction', 'young-adult', 'chick-lit']"
36041,"['fiction', 'contemporary', 'classics', 'historical-fiction', 'romance']"
36042,"['fiction', 'mystery', 'thriller', 'suspense', 'crime']"
36043,"['fiction', 'historical-fiction']"
36044,"['fiction', 'fantasy', 'young-adult', 'romance', 'science-fiction']"
36045,"['fiction', 'romance', 'young-adult', 'fantasy', 'contemporary']"
36046,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'young-adult']"
36047,"['fiction', 'young-adult', 'fantasy', 'romance', 'science-fiction']"
36048,"['classics', 'fiction']"
36049,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
36050,"['fiction', 'classics', 'historical-fiction', 'contemporary']"
36051,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'mystery']"
36052,"['fiction', 'romance', 'chick-lit', 'contemporary', 'historical-fiction']"
36053,"['fiction', 'classics', 'fantasy']"
36054,"['nonfiction', 'business', 'history']"
36055,"['fiction', 'mystery', 'thriller', 'suspense', 'fantasy']"
36056,"['fiction', 'nonfiction', 'classics', 'biography']"
36057,"['fiction', 'classics', 'contemporary', 'young-adult', 'romance']"
36058,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
36059,"['fiction', 'contemporary', 'romance', 'classics', 'young-adult']"
36060,"['fiction', 'romance', 'fantasy', 'paranormal', 'young-adult']"
36061,"['fiction', 'fantasy', 'young-adult', 'classics', 'romance']"
36062,"['fiction', 'classics', 'fantasy', 'young-adult', 'romance']"
36063,"['fiction', 'classics', 'fantasy', 'young-adult', 'contemporary']"
36064,"['fiction', 'fantasy', 'young-adult', 'classics']"
36065,"['fiction', 'young-adult', 'fantasy', 'classics', 'horror']"
36067,"['fiction', 'fantasy', 'classics', 'romance', 'young-adult']"
36068,"['romance', 'fantasy', 'young-adult', 'fiction', 'paranormal']"
36069,"['fiction', 'young-adult', 'fantasy', 'romance', 'paranormal']"
36070,"['fiction', 'classics', 'mystery', 'thriller', 'fantasy']"
36071,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'young-adult']"
36072,"['fiction', 'classics', 'fantasy', 'science-fiction', 'thriller']"
36073,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
36074,"['fiction', 'fantasy', 'classics', 'young-adult', 'contemporary']"
36075,"['fiction', 'young-adult', 'romance', 'fantasy', 'science-fiction']"
36076,"['fiction', 'romance', 'contemporary', 'young-adult', 'fantasy']"
36077,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'young-adult']"
36078,"['fiction', 'classics', 'fantasy', 'young-adult', 'mystery']"
36079,"['fiction', 'romance', 'nonfiction', 'self-help', 'classics']"
36080,"['fiction', 'mystery', 'crime', 'contemporary', 'thriller']"
36081,"['fiction', 'fantasy', 'young-adult', 'romance', 'paranormal']"
36082,"['fiction', 'classics', 'fantasy', 'thriller', 'horror']"
36083,"['romance', 'fiction', 'contemporary', 'chick-lit', 'mystery']"
36084,"['fiction', 'classics', 'historical-fiction', 'mystery', 'fantasy']"
36085,"['romance', 'fiction', 'young-adult', 'historical-fiction', 'fantasy']"
36086,"['fiction', 'young-adult', 'fantasy', 'classics', 'romance']"
36087,"['fiction', 'classics', 'historical-fiction', 'mystery', 'thriller']"
36088,"['fiction', 'fantasy', 'young-adult', 'romance', 'science-fiction']"
36089,"['romance', 'young-adult', 'fiction', 'fantasy', 'contemporary']"
36090,"['fiction', 'contemporary', 'romance', 'classics', 'chick-lit']"
36091,"['fiction', 'young-adult', 'romance', 'fantasy', 'contemporary']"
36092,"['romance', 'contemporary', 'fiction', 'chick-lit', 'young-adult']"
36093,"['fiction', 'contemporary', 'romance', 'young-adult', 'historical-fiction']"
36094,"['classics', 'fiction', 'historical-fiction', 'philosophy', 'nonfiction']"
36095,"['fiction', 'young-adult', 'fantasy', 'romance', 'science-fiction']"
36096,"['fiction', 'contemporary', 'historical-fiction', 'classics', 'young-adult']"
36097,"['classics', 'fiction', 'historical-fiction', 'young-adult', 'philosophy']"
36098,"['fiction', 'fantasy', 'romance', 'mystery', 'paranormal']"
36099,"['fiction', 'classics', 'fantasy', 'young-adult', 'historical-fiction']"
36100,"['fiction', 'classics', 'fantasy', 'young-adult', 'contemporary']"
36101,"['fiction', 'romance', 'contemporary', 'fantasy', 'young-adult']"
36102,"['fiction', 'mystery', 'thriller', 'suspense', 'fantasy']"
36103,"['fiction', 'fantasy', 'classics', 'romance', 'historical-fiction']"
36104,"['romance', 'young-adult', 'fiction', 'contemporary', 'chick-lit']"
36105,"['fiction', 'young-adult', 'fantasy', 'historical-fiction', 'contemporary']"
36106,"['fantasy', 'fiction', 'paranormal', 'young-adult', 'mystery']"
36107,"['fiction', 'fantasy', 'science-fiction', 'classics', 'horror']"
36108,"['fiction', 'classics', 'historical-fiction', 'nonfiction', 'contemporary']"
36109,"['fiction', 'classics', 'historical-fiction', 'mystery', 'thriller']"
36110,"['fiction', 'contemporary', 'historical-fiction', 'chick-lit', 'romance']"
36111,"['fiction', 'classics', 'contemporary', 'fantasy', 'nonfiction']"
36112,"['fiction', 'romance', 'young-adult', 'fantasy', 'contemporary']"
36113,"['fiction', 'classics', 'fantasy', 'horror', 'comics']"
36114,"['fiction', 'young-adult', 'romance', 'fantasy', 'contemporary']"
36115,"['fiction', 'classics', 'historical-fiction', 'contemporary', 'romance']"
36116,"['fiction', 'classics', 'historical-fiction', 'horror', 'fantasy']"
36117,"['fiction', 'contemporary', 'romance', 'historical-fiction', 'chick-lit']"
36118,"['fiction', 'contemporary', 'romance', 'chick-lit', 'historical-fiction']"
36119,"['fiction', 'contemporary', 'romance', 'young-adult', 'chick-lit']"
36120,"['fiction', 'romance', 'young-adult', 'fantasy', 'paranormal']"
36121,"['fiction', 'thriller', 'mystery', 'classics', 'suspense']"
36122,"['fiction', 'historical-fiction', 'classics', 'fantasy', 'young-adult']"
36123,"['fiction', 'historical-fiction', 'classics', 'young-adult', 'contemporary']"
36124,"['fiction', 'historical-fiction', 'classics', 'contemporary', 'young-adult']"
36125,"['fiction', 'mystery', 'contemporary', 'crime', 'thriller']"
36126,"['fiction', 'classics', 'contemporary', 'historical-fiction', 'fantasy']"
36127,"['fiction', 'fantasy', 'science-fiction', 'classics', 'mystery']"
36128,"['christian', 'nonfiction', 'religion', 'classics', 'spirituality']"
36129,"['fiction', 'young-adult', 'fantasy', 'classics', 'historical-fiction']"
36130,"['fiction', 'fantasy', 'classics', 'thriller', 'horror']"
36131,"['fiction', 'fantasy', 'science-fiction', 'horror', 'thriller']"
36132,"['fiction', 'mystery', 'thriller', 'crime', 'suspense']"
