book_id,genres
4787,"['fiction', 'chick-lit', 'romance', 'contemporary']"
4792,"['historical-fiction', 'fiction', 'graphic-novels', 'art', 'romance', 'young-adult', 'history', 'chick-lit', 'contemporary', 'comics', 'memoir', 'travel']"
4795,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'science-fiction', 'paranormal', 'books', 'fantasy', 'crime', 'contemporary']"
4797,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary', 'books']"
4799,"['fantasy', 'fiction', 'young-adult', 'books', 'science-fiction', 'romance', 'religion']"
4803,"['business', 'biography', 'nonfiction', 'history', 'memoir']"
4808,"['fantasy', 'young-adult', 'romance', 'fiction', 'historical-fiction', 'paranormal', 'mystery', 'science-fiction']"
4812,"['fantasy', 'young-adult', 'romance', 'fiction', 'historical-fiction', 'paranormal', 'mystery', 'science-fiction']"
4823,"['business', 'self-help', 'nonfiction', 'psychology', 'philosophy']"
4829,"['thriller', 'mystery', 'fiction', 'suspense', 'crime', 'horror', 'contemporary']"
4836,"['nonfiction', 'memoir', 'biography', 'history', 'fiction', 'books', 'science', 'psychology', 'self-help']"
4839,"['chick-lit', 'fiction', 'romance', 'contemporary', 'mystery', 'suspense']"
4845,"['horror', 'fiction', 'fantasy', 'historical-fiction', 'paranormal', 'romance', 'classics', 'young-adult', 'science-fiction', 'history']"
4851,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'contemporary', 'mystery', 'fiction']"
4853,"['fiction', 'historical-fiction', 'thriller', 'mystery', 'fantasy', 'science-fiction', 'paranormal', 'suspense', 'horror', 'science', 'books']"
4864,"['science-fiction', 'fiction', 'thriller', 'mystery', 'fantasy', 'suspense', 'crime', 'science', 'horror', 'books']"
4873,"['fiction', 'contemporary']"
4879,"['memoir', 'nonfiction', 'religion', 'biography', 'history', 'psychology', 'spirituality', 'crime']"
4881,"['comics', 'graphic-novels', 'fantasy', 'fiction', 'horror', 'religion', 'paranormal', 'crime', 'thriller']"
4883,"['fiction', 'classics', 'fantasy']"
4887,"['nonfiction', 'history', 'biography', 'business', 'contemporary', 'science']"
4892,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
4903,"['science-fiction', 'fiction', 'thriller', 'fantasy', 'mystery', 'science', 'suspense', 'romance', 'historical-fiction', 'books', 'paranormal']"
4909,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary']"
4922,"['fantasy', 'mystery', 'fiction', 'crime', 'paranormal', 'contemporary', 'thriller', 'science-fiction', 'horror']"
4923,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'romance', 'contemporary', 'chick-lit']"
4929,"['fantasy', 'paranormal', 'young-adult', 'romance', 'fiction', 'contemporary', 'books']"
4930,"['manga', 'fantasy', 'graphic-novels', 'comics', 'mystery', 'young-adult', 'fiction', 'paranormal', 'romance', 'horror']"
4947,['fiction']
4953,"['business', 'nonfiction', 'self-help', 'biography', 'psychology', 'memoir']"
4957,"['romance', 'fantasy', 'paranormal', 'fiction', 'contemporary', 'chick-lit', 'suspense', 'mystery']"
4982,['fiction']
4993,"['fantasy', 'fiction', 'books', 'science', 'science-fiction']"
5007,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'books']"
5008,"['self-help', 'psychology', 'nonfiction', 'spirituality', 'philosophy', 'christian']"
5011,"['fiction', 'romance', 'chick-lit', 'historical-fiction', 'contemporary', 'mystery', 'memoir', 'nonfiction', 'cookbooks']"
5028,"['fiction', 'poetry']"
5039,"['fiction', 'poetry']"
5043,"['crime', 'mystery', 'fiction', 'thriller', 'suspense', 'books', 'contemporary']"
5056,"['fiction', 'fantasy', 'art', 'books']"
5059,"['religion', 'christian', 'spirituality', 'nonfiction', 'philosophy', 'self-help', 'fiction']"
5081,"['history', 'biography', 'nonfiction', 'philosophy']"
5087,"['history', 'nonfiction', 'biography', 'memoir', 'science', 'fiction', 'historical-fiction']"
5089,"['classics', 'biography', 'fiction', 'memoir', 'nonfiction', 'young-adult', 'historical-fiction', 'history', 'contemporary']"
5104,"['historical-fiction', 'fiction', 'art', 'history', 'romance', 'biography']"
5109,"['historical-fiction', 'fiction', 'art', 'history', 'romance', 'biography']"
5110,"['fantasy', 'fiction', 'graphic-novels', 'comics']"
5111,"['romance', 'contemporary', 'chick-lit', 'fiction']"
5123,"['romance', 'contemporary', 'chick-lit', 'fiction']"
5127,"['fiction', 'young-adult', 'historical-fiction', 'contemporary', 'mystery']"
5141,"['science-fiction', 'fiction', 'science', 'fantasy', 'classics', 'books', 'thriller']"
5142,"['fiction', 'historical-fiction', 'christian', 'romance', 'chick-lit', 'religion', 'history', 'spirituality', 'psychology', 'contemporary']"
5147,"['fantasy', 'fiction', 'books', 'science-fiction', 'science', 'thriller']"
5149,"['horror', 'fiction', 'thriller', 'mystery', 'fantasy', 'science-fiction', 'books', 'suspense', 'paranormal']"
5160,"['fantasy', 'fiction', 'young-adult', 'books', 'romance', 'science-fiction', 'religion']"
5164,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'romance']"
5166,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'books']"
5168,"['fantasy', 'fiction', 'books', 'young-adult', 'science']"
5173,"['fantasy', 'fiction', 'books', 'young-adult', 'science']"
5174,"['romance', 'mystery', 'fiction', 'suspense', 'contemporary', 'thriller', 'crime', 'chick-lit', 'art']"
5176,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary']"
5180,"['biography', 'history', 'nonfiction', 'historical-fiction', 'memoir']"
5181,"['graphic-novels', 'comics', 'science-fiction', 'fiction', 'fantasy', 'thriller']"
5185,"['graphic-novels', 'comics', 'science-fiction', 'fiction', 'fantasy', 'thriller']"
5186,"['fantasy', 'fiction', 'science-fiction', 'young-adult', 'contemporary', 'books', 'historical-fiction']"
5191,"['fiction', 'historical-fiction', 'contemporary', 'travel', 'mystery', 'memoir', 'young-adult', 'history']"
5196,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'contemporary']"
5203,"['mystery', 'thriller', 'fiction', 'suspense', 'crime', 'contemporary']"
5209,"['horror', 'fiction', 'fantasy', 'mystery', 'paranormal', 'thriller', 'suspense', 'science-fiction', 'crime', 'contemporary', 'books']"
5219,"['romance', 'fiction', 'chick-lit', 'contemporary']"
5228,"['business', 'self-help', 'nonfiction', 'christian', 'psychology']"
5230,"['fiction', 'fantasy', 'science-fiction', 'contemporary']"
5231,"['fiction', 'fantasy', 'science-fiction', 'contemporary']"
5235,"['thriller', 'fiction', 'mystery', 'suspense', 'books', 'crime']"
5236,"['fiction', 'contemporary', 'chick-lit', 'mystery']"
5239,"['fiction', 'contemporary', 'chick-lit', 'mystery']"
5250,"['romance', 'young-adult', 'contemporary', 'chick-lit', 'fiction', 'sports', 'books']"
5251,"['historical-fiction', 'fiction', 'romance', 'chick-lit', 'history', 'young-adult', 'contemporary']"
5268,"['art', 'nonfiction', 'books', 'science']"
5274,"['travel', 'nonfiction', 'memoir', 'biography', 'cookbooks', 'contemporary', 'history']"
5276,"['memoir', 'nonfiction', 'biography', 'crime', 'horror', 'books', 'history', 'mystery', 'psychology', 'fiction']"
5282,"['memoir', 'nonfiction', 'biography', 'crime', 'horror', 'books', 'history', 'mystery', 'psychology', 'fiction']"
5286,"['nonfiction', 'science', 'history', 'cookbooks', 'memoir', 'philosophy', 'contemporary']"
5293,"['horror', 'fantasy', 'fiction', 'paranormal', 'graphic-novels', 'romance', 'thriller', 'science-fiction', 'historical-fiction', 'mystery', 'comics', 'contemporary']"
5298,"['science-fiction', 'fiction', 'fantasy', 'science', 'classics', 'books', 'young-adult']"
5302,"['mystery', 'crime', 'thriller', 'fiction', 'suspense', 'contemporary', 'books', 'religion']"
5305,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
5307,"['fantasy', 'fiction', 'science-fiction', 'books']"
5309,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'contemporary']"
5325,"['religion', 'history', 'nonfiction', 'philosophy', 'spirituality', 'books']"
5330,"['fiction', 'classics', 'science-fiction', 'historical-fiction', 'contemporary', 'history', 'crime', 'books']"
5333,"['graphic-novels', 'comics', 'fantasy', 'young-adult', 'fiction', 'mystery', 'paranormal', 'contemporary']"
5334,"['psychology', 'self-help', 'nonfiction', 'science', 'spirituality', 'philosophy', 'business']"
5344,"['psychology', 'self-help', 'nonfiction', 'science', 'spirituality', 'philosophy', 'business']"
5355,"['chick-lit', 'fiction', 'romance', 'contemporary', 'young-adult']"
5357,"['fantasy', 'fiction', 'books', 'suspense', 'science', 'science-fiction']"
5363,"['biography', 'nonfiction', 'memoir', 'history', 'crime', 'contemporary', 'fiction']"
5368,"['historical-fiction', 'fiction', 'romance', 'history', 'chick-lit']"
5380,"['fantasy', 'fiction', 'historical-fiction', 'history', 'science-fiction', 'young-adult', 'mystery', 'classics', 'books']"
5397,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
5398,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'mystery', 'crime', 'manga']"
5400,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'mystery', 'crime', 'manga']"
5407,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'mystery', 'crime', 'manga']"
5409,"['fiction', 'fantasy', 'historical-fiction', 'mystery', 'contemporary', 'paranormal', 'suspense', 'romance', 'books']"
5413,"['art', 'philosophy', 'nonfiction', 'spirituality', 'psychology', 'self-help', 'religion']"
5416,"['fiction', 'fantasy', 'contemporary', 'historical-fiction']"
5417,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary']"
5424,"['business', 'nonfiction', 'self-help', 'psychology', 'philosophy']"
5427,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books', 'young-adult']"
5435,"['art', 'nonfiction', 'biography', 'books', 'psychology', 'comics']"
5438,"['fiction', 'art', 'fantasy', 'science', 'classics']"
5439,"['biography', 'science-fiction', 'nonfiction', 'fiction', 'fantasy', 'history', 'books', 'classics', 'memoir']"
5442,"['fantasy', 'science-fiction', 'fiction', 'paranormal', 'young-adult', 'thriller', 'contemporary', 'mystery', 'crime']"
5445,"['chick-lit', 'romance', 'fiction', 'contemporary', 'young-adult']"
5449,"['nonfiction', 'self-help', 'psychology']"
5456,"['fiction', 'historical-fiction', 'young-adult', 'classics', 'contemporary', 'chick-lit']"
5459,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
5462,"['historical-fiction', 'fiction', 'history', 'contemporary']"
5471,"['business', 'self-help', 'nonfiction', 'psychology', 'books', 'philosophy']"
5482,"['nonfiction', 'music', 'memoir', 'fiction', 'contemporary', 'biography', 'philosophy', 'sports', 'books', 'history']"
5485,"['fiction', 'horror', 'fantasy', 'thriller', 'mystery', 'suspense', 'paranormal', 'romance', 'science-fiction', 'contemporary', 'books']"
5486,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'books']"
5491,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary', 'books']"
5492,"['fiction', 'classics', 'fantasy']"
5494,"['fantasy', 'young-adult', 'fiction', 'romance', 'science-fiction', 'books']"
5507,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy', 'science-fiction', 'paranormal', 'books', 'crime']"
5528,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'contemporary', 'books']"
5534,"['fiction', 'chick-lit', 'romance', 'contemporary', 'books']"
5535,"['mystery', 'fiction', 'young-adult', 'contemporary']"
5543,"['romance', 'fiction', 'books', 'chick-lit', 'contemporary']"
5549,"['romance', 'fiction', 'books', 'chick-lit', 'contemporary']"
5570,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'fantasy', 'science-fiction', 'paranormal', 'books', 'young-adult', 'contemporary']"
5573,"['fiction', 'chick-lit', 'contemporary', 'romance', 'historical-fiction', 'books', 'mystery']"
5577,"['horror', 'fiction', 'thriller', 'mystery', 'paranormal', 'fantasy', 'suspense', 'classics', 'contemporary', 'books']"
5588,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary', 'books']"
5593,"['biography', 'memoir', 'nonfiction', 'self-help', 'books']"
5594,"['romance', 'historical-fiction', 'fiction', 'chick-lit', 'history']"
5597,"['young-adult', 'fantasy', 'romance', 'science-fiction', 'fiction', 'paranormal']"
5603,"['young-adult', 'fantasy', 'romance', 'science-fiction', 'fiction', 'paranormal']"
5608,"['young-adult', 'fantasy', 'romance', 'science-fiction', 'fiction', 'paranormal']"
5613,"['horror', 'young-adult', 'thriller', 'fiction', 'mystery', 'fantasy', 'crime', 'paranormal', 'suspense', 'contemporary', 'psychology', 'books', 'science-fiction']"
5618,"['mystery', 'fiction', 'romance', 'chick-lit', 'crime', 'contemporary', 'suspense', 'thriller']"
5621,"['fiction', 'young-adult', 'contemporary', 'classics', 'graphic-novels', 'chick-lit']"
5623,"['nonfiction', 'history', 'memoir', 'science', 'crime', 'biography']"
5624,"['mystery', 'crime', 'fiction', 'thriller', 'suspense', 'contemporary']"
5625,"['nonfiction', 'history', 'religion', 'memoir', 'biography', 'travel', 'fiction', 'books']"
5642,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'books']"
5653,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'books']"
5657,"['cookbooks', 'nonfiction', 'science', 'philosophy', 'fiction']"
5663,"['memoir', 'music', 'nonfiction', 'biography', 'contemporary', 'art']"
5664,"['biography', 'history', 'nonfiction', 'philosophy', 'business']"
5667,"['fiction', 'chick-lit', 'romance', 'contemporary', 'classics']"
5668,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary', 'chick-lit']"
5669,"['fiction', 'mystery', 'thriller', 'suspense', 'crime', 'contemporary']"
5675,"['business', 'self-help', 'nonfiction', 'psychology', 'philosophy', 'fiction']"
5680,"['business', 'self-help', 'nonfiction', 'psychology', 'philosophy', 'fiction']"
5685,"['science-fiction', 'fiction', 'thriller', 'horror', 'fantasy', 'science', 'mystery', 'suspense', 'paranormal', 'contemporary', 'classics']"
5692,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
5693,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
5694,"['romance', 'fantasy', 'paranormal', 'fiction', 'contemporary', 'chick-lit', 'mystery', 'suspense', 'historical-fiction']"
5698,"['memoir', 'nonfiction', 'biography', 'contemporary', 'chick-lit']"
5706,"['romance', 'fiction', 'books']"
5708,"['young-adult', 'fiction', 'fantasy', 'contemporary', 'crime', 'classics', 'books']"
5711,"['memoir', 'nonfiction', 'religion', 'biography', 'fiction', 'contemporary', 'spirituality', 'history']"
5718,"['fiction', 'fantasy', 'classics', 'romance', 'young-adult', 'books']"
5719,"['fiction', 'historical-fiction', 'young-adult', 'chick-lit', 'romance', 'contemporary', 'history']"
5726,"['mystery', 'thriller', 'fiction', 'suspense', 'contemporary', 'crime']"
5727,"['self-help', 'christian', 'nonfiction', 'psychology', 'religion', 'spirituality', 'romance']"
5731,"['fiction', 'music', 'fantasy', 'art', 'poetry']"
5738,"['historical-fiction', 'fiction', 'romance', 'history']"
5741,"['fiction', 'chick-lit', 'romance', 'contemporary', 'books']"
5745,"['cookbooks', 'nonfiction']"
5751,"['fiction', 'chick-lit', 'contemporary', 'romance']"
5761,"['psychology', 'nonfiction', 'science', 'self-help', 'business', 'philosophy']"
5762,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'romance', 'contemporary', 'horror', 'chick-lit', 'books']"
5765,"['science', 'history', 'nonfiction', 'psychology', 'philosophy', 'books']"
5767,"['fiction', 'fantasy', 'young-adult']"
5775,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'fantasy', 'paranormal', 'science-fiction', 'books', 'crime', 'romance', 'contemporary']"
5779,"['business', 'nonfiction', 'psychology']"
5781,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'contemporary', 'books']"
5787,"['mystery', 'thriller', 'fiction', 'crime', 'suspense', 'contemporary', 'books']"
5790,"['fiction', 'chick-lit', 'romance', 'contemporary']"
5796,"['business', 'self-help', 'nonfiction', 'psychology', 'philosophy']"
5820,"['nonfiction', 'memoir', 'history', 'philosophy', 'contemporary']"
5823,"['classics', 'fiction', 'historical-fiction', 'contemporary']"
5837,"['fantasy', 'fiction', 'paranormal', 'contemporary', 'romance', 'mystery', 'books', 'science-fiction', 'young-adult']"
5838,"['science-fiction', 'fiction', 'fantasy', 'science', 'young-adult', 'books', 'romance']"
5839,"['thriller', 'fiction', 'mystery', 'suspense', 'crime', 'books']"
5850,"['romance', 'contemporary', 'fiction']"
5855,"['fantasy', 'young-adult', 'fiction', 'mystery', 'paranormal', 'books']"
5856,"['paranormal', 'young-adult', 'romance', 'fantasy', 'contemporary', 'fiction', 'books', 'chick-lit']"
5860,"['paranormal', 'young-adult', 'romance', 'fantasy', 'contemporary', 'fiction', 'books', 'chick-lit']"
5864,"['fiction', 'classics', 'poetry', 'fantasy']"
5868,"['romance', 'fiction', 'contemporary', 'chick-lit']"
5869,"['romance', 'fiction', 'contemporary', 'chick-lit']"
5873,"['business', 'self-help', 'nonfiction', 'psychology', 'philosophy', 'books']"
5878,"['classics', 'fiction', 'fantasy', 'young-adult']"
5879,"['comics', 'graphic-novels', 'fiction', 'fantasy', 'horror', 'religion', 'paranormal', 'crime', 'books', 'thriller']"
5884,"['fantasy', 'fiction', 'history', 'classics', 'historical-fiction', 'nonfiction', 'religion', 'young-adult', 'books']"
5889,"['romance', 'fantasy', 'paranormal', 'fiction', 'contemporary', 'chick-lit', 'suspense', 'mystery', 'books', 'historical-fiction']"
5891,"['mystery', 'fiction', 'thriller', 'crime', 'suspense']"
5894,"['mystery', 'fiction', 'crime', 'thriller', 'suspense']"
5898,"['classics', 'fantasy', 'fiction', 'romance', 'comics']"
5904,"['romance', 'contemporary', 'sports', 'chick-lit', 'fiction']"
5910,"['fiction', 'chick-lit', 'romance', 'contemporary', 'young-adult', 'books']"
5916,"['fiction', 'chick-lit', 'romance', 'contemporary']"
5918,"['chick-lit', 'fiction', 'romance', 'contemporary', 'young-adult']"
5927,"['fiction', 'historical-fiction', 'mystery', 'thriller', 'romance', 'history', 'suspense', 'crime', 'contemporary']"
5929,"['fiction', 'mystery', 'crime', 'thriller', 'contemporary', 'books', 'suspense', 'humor-and-comedy']"
5934,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary']"
5936,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'paranormal', 'fantasy', 'crime', 'books', 'science-fiction']"
5938,"['nonfiction', 'memoir', 'biography', 'fiction', 'contemporary', 'books']"
5955,"['self-help', 'nonfiction', 'psychology', 'business', 'memoir']"
5956,"['fantasy', 'mystery', 'fiction', 'crime', 'paranormal', 'contemporary', 'thriller', 'horror', 'books']"
5960,"['fantasy', 'fiction', 'science', 'romance', 'young-adult', 'science-fiction']"
5961,"['fiction', 'classics', 'historical-fiction', 'romance', 'books', 'mystery']"
5977,"['fiction', 'historical-fiction', 'contemporary', 'history']"
5979,"['science-fiction', 'fiction', 'fantasy', 'poetry', 'classics', 'young-adult', 'contemporary', 'books']"
5987,"['fiction', 'chick-lit', 'contemporary', 'romance', 'mystery', 'thriller']"
5993,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'romance', 'mystery']"
5995,"['psychology', 'self-help', 'nonfiction', 'science']"
5996,"['business', 'nonfiction', 'self-help', 'history', 'psychology', 'science', 'books']"
6003,"['fiction', 'classics', 'fantasy']"
6005,"['fantasy', 'fiction', 'young-adult', 'science-fiction', 'books', 'romance', 'science']"
6006,"['fiction', 'classics', 'fantasy', 'young-adult']"
6015,"['science-fiction', 'fiction', 'thriller', 'fantasy', 'mystery', 'romance', 'suspense', 'science', 'books', 'young-adult']"
6027,"['science-fiction', 'fiction', 'thriller', 'fantasy', 'mystery', 'romance', 'suspense', 'science', 'books', 'young-adult']"
6036,"['fiction', 'contemporary']"
6041,"['fiction', 'mystery', 'thriller', 'contemporary', 'suspense', 'crime', 'psychology']"
6043,"['fiction', 'crime', 'mystery', 'thriller', 'suspense', 'books', 'contemporary', 'classics']"
6047,"['historical-fiction', 'fiction', 'history', 'romance', 'travel', 'contemporary']"
6057,"['historical-fiction', 'fiction', 'history', 'romance', 'travel', 'contemporary']"
6060,"['psychology', 'nonfiction', 'business', 'science', 'self-help', 'philosophy']"
6067,"['romance', 'contemporary', 'sports', 'chick-lit', 'fiction']"
6068,"['fiction', 'mystery', 'suspense', 'thriller', 'contemporary', 'crime', 'chick-lit', 'romance']"
6072,"['chick-lit', 'romance', 'fiction', 'contemporary', 'books']"
6073,"['horror', 'fiction', 'thriller', 'mystery', 'suspense', 'fantasy', 'paranormal', 'science-fiction', 'crime', 'books']"
6077,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'manga', 'romance']"
6082,"['fiction', 'science-fiction', 'contemporary', 'fantasy', 'mystery', 'romance', 'suspense']"
6084,"['fiction', 'fantasy']"
6088,"['historical-fiction', 'fiction', 'history', 'biography', 'nonfiction', 'chick-lit']"
6092,"['classics', 'fiction', 'fantasy', 'art', 'books']"
6094,"['nonfiction', 'memoir', 'biography', 'psychology', 'science', 'fiction', 'books', 'contemporary']"
6099,"['romance', 'contemporary', 'suspense', 'mystery', 'fiction', 'chick-lit', 'sports', 'young-adult']"
6104,"['classics', 'fiction', 'romance', 'historical-fiction']"
6107,"['historical-fiction', 'fiction', 'chick-lit', 'history', 'biography', 'contemporary', 'nonfiction', 'romance']"
6110,"['cookbooks', 'nonfiction']"
6129,"['mystery', 'romance', 'fiction', 'crime', 'suspense', 'science-fiction', 'thriller', 'fantasy', 'books']"
6134,"['fiction', 'mystery', 'thriller', 'crime', 'suspense', 'books']"
6137,"['fiction', 'chick-lit', 'romance', 'contemporary']"
6146,"['mystery', 'fiction', 'suspense', 'thriller', 'crime', 'romance', 'contemporary', 'books', 'chick-lit']"
6152,"['science-fiction', 'fiction', 'fantasy', 'books', 'young-adult', 'science']"
6153,"['mystery', 'fiction', 'crime', 'thriller', 'suspense', 'books', 'contemporary']"
6155,"['classics', 'fiction', 'historical-fiction', 'horror', 'books']"
6157,"['travel', 'philosophy', 'nonfiction', 'art', 'psychology', 'self-help', 'history', 'memoir', 'fiction', 'contemporary', 'biography']"
6159,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'contemporary']"
6161,"['mystery', 'fiction', 'thriller', 'suspense', 'crime', 'contemporary']"
6163,"['mystery', 'fiction', 'crime', 'suspense', 'thriller', 'contemporary']"
6170,"['nonfiction', 'memoir', 'biography', 'self-help', 'philosophy', 'contemporary', 'fiction', 'books']"
6171,"['graphic-novels', 'comics', 'horror', 'fiction', 'fantasy', 'historical-fiction', 'paranormal', 'thriller', 'manga']"
6172,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books', 'contemporary']"
6185,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
6188,"['science-fiction', 'fiction', 'fantasy', 'science', 'books', 'classics']"
6192,"['fiction', 'thriller', 'historical-fiction', 'mystery', 'suspense', 'history', 'crime', 'contemporary']"
6202,"['religion', 'philosophy', 'nonfiction', 'science', 'history', 'spirituality', 'psychology', 'books', 'poetry']"
6206,"['thriller', 'fiction', 'mystery', 'suspense', 'crime', 'contemporary', 'psychology', 'young-adult']"
6218,"['fantasy', 'fiction', 'young-adult', 'books', 'classics']"
6224,"['young-adult', 'fantasy', 'nonfiction', 'fiction', 'romance', 'science-fiction', 'books', 'contemporary']"
6227,"['young-adult', 'fantasy', 'nonfiction', 'fiction', 'romance', 'science-fiction', 'books', 'contemporary']"
6228,"['fantasy', 'fiction']"
6229,"['science-fiction', 'horror', 'fiction', 'classics', 'thriller', 'fantasy', 'mystery', 'suspense', 'books', 'science', 'psychology']"
6231,"['history', 'biography', 'nonfiction', 'historical-fiction', 'books', 'fiction', 'mystery']"
6236,"['science-fiction', 'fiction', 'fantasy', 'mystery', 'thriller', 'science']"
6243,"['fiction', 'mystery', 'thriller', 'suspense', 'historical-fiction', 'crime', 'history', 'contemporary', 'books']"
6246,"['fantasy', 'fiction', 'books']"
6251,"['nonfiction', 'travel', 'sports', 'memoir', 'biography', 'history']"
6255,"['nonfiction', 'memoir', 'biography', 'self-help', 'chick-lit', 'contemporary']"
6262,"['classics', 'fiction', 'fantasy', 'music', 'young-adult']"
6267,"['romance', 'fiction', 'contemporary', 'mystery', 'suspense', 'chick-lit', 'crime', 'thriller', 'books']"
6277,"['mystery', 'thriller', 'crime', 'fiction', 'suspense', 'contemporary', 'horror', 'books']"
6294,"['mystery', 'fiction', 'thriller', 'crime', 'suspense', 'books']"
6297,"['fiction', 'fantasy', 'books']"
6300,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
6305,"['chick-lit', 'fiction', 'romance', 'contemporary', 'books']"
6312,"['manga', 'comics', 'graphic-novels', 'young-adult', 'fiction', 'romance', 'contemporary', 'art']"
6317,"['history', 'nonfiction', 'religion', 'biography', 'crime']"
6319,"['history', 'nonfiction', 'religion', 'biography', 'crime']"
6330,"['fantasy', 'fiction', 'young-adult', 'books', 'science-fiction']"
6331,"['comics', 'graphic-novels', 'fiction', 'fantasy', 'science-fiction']"
6336,"['mystery', 'fiction', 'crime', 'contemporary', 'chick-lit', 'thriller']"
6340,"['science-fiction', 'fiction', 'romance', 'fantasy', 'science', 'classics']"
6344,"['science-fiction', 'fiction', 'romance', 'fantasy', 'science', 'classics']"
6345,"['fiction', 'classics', 'fantasy']"
6347,"['fiction', 'classics']"
6352,"['mystery', 'thriller', 'crime', 'fiction', 'suspense', 'contemporary', 'books']"
6355,"['fiction', 'contemporary', 'chick-lit', 'mystery', 'thriller']"
6357,"['thriller', 'fiction', 'suspense', 'mystery']"
6358,"['thriller', 'fiction', 'suspense', 'mystery']"
6360,"['fiction', 'chick-lit', 'romance', 'contemporary', 'books']"
6362,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'fiction', 'contemporary']"
6363,"['business', 'nonfiction', 'history', 'biography', 'science', 'psychology', 'books']"
6364,"['fiction', 'historical-fiction', 'mystery', 'contemporary', 'crime', 'history', 'classics']"
6367,"['historical-fiction', 'fiction', 'art', 'romance', 'history', 'books', 'biography', 'contemporary']"
6373,"['fiction', 'books']"
6378,"['manga', 'romance', 'graphic-novels', 'comics', 'young-adult', 'fiction', 'horror', 'fantasy', 'contemporary']"
6390,"['philosophy', 'nonfiction', 'spirituality', 'religion', 'fiction', 'self-help', 'psychology', 'classics', 'books', 'young-adult', 'fantasy']"
6395,"['fiction', 'classics', 'science']"
6406,"['fiction', 'contemporary', 'romance']"
6408,"['manga', 'romance', 'graphic-novels', 'young-adult', 'comics', 'contemporary', 'fiction']"
6409,"['fiction', 'classics']"
6411,"['graphic-novels', 'fantasy', 'fiction', 'mystery', 'contemporary', 'manga']"
6414,"['christian', 'nonfiction', 'religion', 'self-help', 'memoir', 'spirituality', 'biography', 'fiction']"
6432,"['christian', 'nonfiction', 'religion', 'self-help', 'memoir', 'spirituality', 'biography', 'fiction']"
6433,"['fantasy', 'young-adult', 'contemporary', 'romance', 'paranormal', 'mystery', 'science-fiction', 'fiction']"
6436,"['fantasy', 'young-adult', 'contemporary', 'romance', 'paranormal', 'mystery', 'science-fiction', 'fiction']"
6450,"['travel', 'nonfiction', 'memoir', 'history', 'biography', 'fiction', 'contemporary']"
6451,"['historical-fiction', 'romance', 'fiction', 'fantasy', 'paranormal', 'contemporary', 'mystery', 'chick-lit', 'history', 'science-fiction', 'art']"
6452,"['manga', 'fantasy', 'graphic-novels', 'romance', 'comics', 'young-adult', 'mystery', 'paranormal', 'fiction']"
